age,nb_payements,maturity,interest_rate,amount,target
30,1,5,0.015,1000,922.370372794248
30,1,5,0.015,2000,1844.740745588496
30,1,5,0.015,4000,3689.481491176992
30,1,5,0.015,8000,7378.962982353984
30,1,5,0.02,500,449.9919052066491
30,1,5,0.02,1000,899.9838104132982
30,1,5,0.02,2000,1799.9676208265964
30,1,5,0.02,4000,3599.935241653193
30,1,5,0.02,8000,7199.870483306386
30,1,5,0.025,500,439.12304902287707
30,1,5,0.025,1000,878.2460980457541
30,1,5,0.025,2000,1756.4921960915083
30,1,5,0.025,4000,3512.9843921830166
30,1,5,0.025,8000,7025.968784366033
30,1,10,0,500,492.3316644528456
30,1,10,0,1000,984.6633289056912
30,1,10,0,2000,1969.3266578113823
30,1,10,0,4000,3938.6533156227647
30,1,10,0,8000,7877.306631245529
30,1,10,0.005,500,468.37871511668305
30,1,10,0.005,1000,936.7574302333661
30,1,10,0.005,2000,1873.5148604667322
30,1,10,0.005,4000,3747.0297209334644
30,1,10,0.005,8000,7494.059441866929
30,1,10,0.01,500,445.7014332114443
30,1,10,0.01,1000,891.4028664228886
30,1,10,0.01,2000,1782.8057328457771
30,1,10,0.01,4000,3565.6114656915543
30,1,10,0.01,8000,7131.2229313831085
30,1,10,0.015,500,424.22606239825876
30,1,10,0.015,1000,848.4521247965175
30,1,10,0.015,2000,1696.904249593035
30,1,10,0.015,4000,3393.80849918607
30,1,10,0.015,8000,6787.61699837214
30,1,10,0.02,500,403.8834439085972
30,1,10,0.02,1000,807.7668878171944
30,1,10,0.02,2000,1615.5337756343888
30,1,10,0.02,4000,3231.0675512687776
30,1,10,0.02,8000,6462.135102537555
30,1,10,0.025,500,384.6087093895301
30,1,10,0.025,1000,769.2174187790602
30,1,10,0.025,2000,1538.4348375581203
30,1,10,0.025,4000,3076.8696751162406
30,1,10,0.025,8000,6153.739350232481
30,1,20,0,500,473.77132931439667
30,1,20,0,1000,947.5426586287933
30,1,20,0,2000,1895.0853172575867
30,1,20,0,4000,3790.1706345151733
30,1,20,0,8000,7580.341269030347
30,1,20,0.005,500,428.79285526756064
30,1,20,0.005,1000,857.5857105351213
30,1,20,0.005,2000,1715.1714210702426
30,1,20,0.005,4000,3430.342842140485
30,1,20,0.005,8000,6860.68568428097
30,1,20,0.01,500,388.27667314396354
30,1,20,0.01,1000,776.5533462879271
30,1,20,0.01,2000,1553.1066925758541
30,1,20,0.01,4000,3106.2133851517083
30,1,20,0.01,8000,6212.426770303417
30,1,20,0.015,500,351.7611970184927
30,1,20,0.015,1000,703.5223940369854
30,1,20,0.015,2000,1407.0447880739707
30,1,20,0.015,4000,2814.0895761479414
30,1,20,0.015,8000,5628.179152295883
30,1,20,0.02,500,318.834523077086
30,1,20,0.02,1000,637.669046154172
30,1,20,0.02,2000,1275.338092308344
30,1,20,0.02,4000,2550.676184616688
30,1,20,0.02,8000,5101.352369233376
30,1,20,0.025,500,289.12887584017847
30,1,20,0.025,1000,578.2577516803569
30,1,20,0.025,2000,1156.5155033607139
30,1,20,0.025,4000,2313.0310067214277
30,1,20,0.025,8000,4626.0620134428555
30,1,30,0,500,436.9980586492286
30,1,30,0,1000,873.9961172984572
30,1,30,0,2000,1747.9922345969144
30,1,30,0,4000,3495.9844691938288
30,1,30,0,8000,6991.9689383876575
30,1,30,0.005,500,376.2683205255187
30,1,30,0.005,1000,752.5366410510373
30,1,30,0.005,2000,1505.0732821020747
30,1,30,0.005,4000,3010.1465642041494
30,1,30,0.005,8000,6020.293128408299
30,1,30,0.01,500,324.21887474034446
30,1,30,0.01,1000,648.4377494806889
30,1,30,0.01,2000,1296.8754989613778
30,1,30,0.01,4000,2593.7509979227557
30,1,30,0.01,8000,5187.501995845511
30,1,30,0.015,500,279.5749398658495
30,1,30,0.015,1000,559.149879731699
30,1,30,0.015,2000,1118.299759463398
30,1,30,0.015,4000,2236.599518926796
30,1,30,0.015,8000,4473.199037853592
30,1,30,0.02,500,241.25390672097518
30,1,30,0.02,1000,482.50781344195036
30,1,30,0.02,2000,965.0156268839007
30,1,30,0.02,4000,1930.0312537678014
30,1,30,0.02,8000,3860.062507535603
30,1,30,0.025,500,208.33562789930485
30,1,30,0.025,1000,416.6712557986097
30,1,30,0.025,2000,833.3425115972194
30,1,30,0.025,4000,1666.6850231944388
30,1,30,0.025,8000,3333.3700463888777
30,1,40,0,500,367.9319505466435
30,1,40,0,1000,735.863901093287
30,1,40,0,2000,1471.727802186574
30,1,40,0,4000,2943.455604373148
30,1,40,0,8000,5886.911208746296
30,1,40,0.005,500,301.3873587783961
30,1,40,0.005,1000,602.7747175567922
30,1,40,0.005,2000,1205.5494351135844
30,1,40,0.005,4000,2411.098870227169
30,1,40,0.005,8000,4822.197740454338
30,1,40,0.01,500,247.1226494716966
30,1,40,0.01,1000,494.2452989433932
30,1,40,0.01,2000,988.4905978867864
30,1,40,0.01,4000,1976.9811957735728
30,1,40,0.01,8000,3953.9623915471457
30,1,40,0.015,500,202.8270213732933
30,1,40,0.015,1000,405.6540427465866
30,1,40,0.015,2000,811.3080854931732
30,1,40,0.015,4000,1622.6161709863463
30,1,40,0.015,8000,3245.2323419726927
30,1,40,0.02,500,166.63285384298314
30,1,40,0.02,1000,333.2657076859663
30,1,40,0.02,2000,666.5314153719326
30,1,40,0.02,4000,1333.062830743865
30,1,40,0.02,8000,2666.12566148773
30,1,40,0.025,500,137.0291258204369
30,1,40,0.025,1000,274.0582516408738
30,1,40,0.025,2000,548.1165032817476
30,1,40,0.025,4000,1096.233006563495
30,1,40,0.025,8000,2192.46601312699
30,5,5,0,500,99.6056701558883
30,5,5,0,1000,199.2113403117766
30,5,5,0,2000,398.4226806235532
30,5,5,0,4000,796.8453612471064
30,5,5,0,8000,1593.6907224942129
30,5,5,0.005,500,98.12275555836985
30,5,5,0.005,1000,196.2455111167397
30,5,5,0.005,2000,392.4910222334794
30,5,5,0.005,4000,784.9820444669588
30,5,5,0.005,8000,1569.9640889339175
30,5,5,0.01,500,96.66434115169592
30,5,5,0.01,1000,193.32868230339184
30,5,5,0.01,2000,386.6573646067837
30,5,5,0.01,4000,773.3147292135674
30,5,5,0.01,8000,1546.6294584271348
30,5,5,0.015,500,95.22999033128744
30,5,5,0.015,1000,190.45998066257488
30,5,5,0.015,2000,380.91996132514976
30,5,5,0.015,4000,761.8399226502995
30,5,5,0.015,8000,1523.679845300599
30,5,5,0.02,500,93.81927482312604
30,5,5,0.02,1000,187.63854964625207
30,5,5,0.02,2000,375.27709929250415
30,5,5,0.02,4000,750.5541985850083
30,5,5,0.02,8000,1501.1083971700166
30,5,5,0.025,500,92.43177450815433
30,5,5,0.025,1000,184.86354901630867
30,5,5,0.025,2000,369.72709803261733
30,5,5,0.025,4000,739.4541960652347
30,5,5,0.025,8000,1478.9083921304693
30,5,10,0,500,98.70434479791875
30,5,10,0,1000,197.4086895958375
30,5,10,0,2000,394.817379191675
30,5,10,0,4000,789.63475838335
30,5,10,0,8000,1579.2695167667
30,5,10,0.005,500,94.84001965700118
30,5,10,0.005,1000,189.68003931400236
30,5,10,0.005,2000,379.3600786280047
30,5,10,0.005,4000,758.7201572560094
30,5,10,0.005,8000,1517.4403145120189
30,5,10,0.01,500,91.14054778374376
30,5,10,0.01,1000,182.2810955674875
30,5,10,0.01,2000,364.562191134975
30,5,10,0.01,4000,729.12438226995
30,5,10,0.01,8000,1458.2487645399
30,5,10,0.015,500,87.59831194074593
30,5,10,0.015,1000,175.19662388149186
30,5,10,0.015,2000,350.3932477629837
30,5,10,0.015,4000,700.7864955259674
30,5,10,0.015,8000,1401.5729910519349
30,5,10,0.02,500,84.2060743363154
30,5,10,0.02,1000,168.4121486726308
30,5,10,0.02,2000,336.8242973452616
30,5,10,0.02,4000,673.6485946905232
30,5,10,0.02,8000,1347.2971893810463
30,5,10,0.025,500,80.95695632299467
30,5,10,0.025,1000,161.91391264598934
30,5,10,0.025,2000,323.8278252919787
30,5,10,0.025,4000,647.6556505839574
30,5,10,0.025,8000,1295.3113011679147
30,5,20,0,500,94.98330499621034
30,5,20,0,1000,189.96660999242067
30,5,20,0,2000,379.93321998484134
30,5,20,0,4000,759.8664399696827
30,5,20,0,8000,1519.7328799393654
30,5,20,0.005,500,86.82444677748896
30,5,20,0.005,1000,173.64889355497792
30,5,20,0.005,2000,347.29778710995583
30,5,20,0.005,4000,694.5955742199117
30,5,20,0.005,8000,1389.1911484398233
30,5,20,0.01,500,79.39787948853697
30,5,20,0.01,1000,158.79575897707394
30,5,20,0.01,2000,317.5915179541479
30,5,20,0.01,4000,635.1830359082958
30,5,20,0.01,8000,1270.3660718165916
30,5,20,0.015,500,72.63506369900621
30,5,20,0.015,1000,145.27012739801242
30,5,20,0.015,2000,290.54025479602484
30,5,20,0.015,4000,581.0805095920497
30,5,20,0.015,8000,1162.1610191840994
30,5,20,0.02,500,66.4741374179445
30,5,20,0.02,1000,132.948274835889
30,5,20,0.02,2000,265.896549671778
30,5,20,0.02,4000,531.793099343556
30,5,20,0.02,8000,1063.586198687112
30,5,20,0.025,500,60.859240057934755
30,5,20,0.025,1000,121.71848011586951
30,5,20,0.025,2000,243.43696023173902
30,5,20,0.025,4000,486.87392046347804
30,5,20,0.025,8000,973.7478409269561
30,5,30,0,500,87.61087326136386
30,5,30,0,1000,175.22174652272773
30,5,30,0,2000,350.44349304545545
30,5,30,0,4000,700.8869860909109
30,5,30,0,8000,1401.7739721818218
30,5,30,0.005,500,76.18897649107956
30,5,30,0.005,1000,152.37795298215912
30,5,30,0.005,2000,304.75590596431823
30,5,30,0.005,4000,609.5118119286365
30,5,30,0.005,8000,1219.023623857273
30,5,30,0.01,500,66.29883514789033
30,5,30,0.01,1000,132.59767029578066
30,5,30,0.01,2000,265.1953405915613
30,5,30,0.01,4000,530.3906811831226
30,5,30,0.01,8000,1060.7813623662453
30,5,30,0.015,500,57.729345186229395
30,5,30,0.015,1000,115.45869037245879
30,5,30,0.015,2000,230.91738074491758
30,5,30,0.015,4000,461.83476148983516
30,5,30,0.015,8000,923.6695229796703
30,5,30,0.02,500,50.29927497565469
30,5,30,0.02,1000,100.59854995130938
30,5,30,0.02,2000,201.19709990261876
30,5,30,0.02,4000,402.3941998052375
30,5,30,0.02,8000,804.788399610475
30,5,30,0.025,500,43.852928747085805
30,5,30,0.025,1000,87.70585749417161
30,5,30,0.025,2000,175.41171498834322
30,5,30,0.025,4000,350.82342997668644
30,5,30,0.025,8000,701.6468599533729
30,5,40,0,500,73.7642624495565
30,5,40,0,1000,147.528524899113
30,5,40,0,2000,295.057049798226
30,5,40,0,4000,590.114099596452
30,5,40,0,8000,1180.228199192904
30,5,40,0.005,500,61.02664811272216
30,5,40,0.005,1000,122.05329622544431
30,5,40,0.005,2000,244.10659245088863
30,5,40,0.005,4000,488.21318490177725
30,5,40,0.005,8000,976.4263698035545
30,5,40,0.01,500,50.53359034619816
30,5,40,0.01,1000,101.06718069239632
30,5,40,0.01,2000,202.13436138479264
30,5,40,0.01,4000,404.2687227695853
30,5,40,0.01,8000,808.5374455391706
30,5,40,0.015,500,41.8816905963461
30,5,40,0.015,1000,83.7633811926922
30,5,40,0.015,2000,167.5267623853844
30,5,40,0.015,4000,335.0535247707688
30,5,40,0.015,8000,670.1070495415375
30,5,40,0.02,500,34.741454964789504
30,5,40,0.02,1000,69.48290992957901
30,5,40,0.02,2000,138.96581985915802
30,5,40,0.02,4000,277.93163971831603
30,5,40,0.02,8000,555.8632794366321
30,5,40,0.025,500,28.843499076324452
30,5,40,0.025,1000,57.686998152648904
30,5,40,0.025,2000,115.37399630529781
30,5,40,0.025,4000,230.74799261059562
30,5,40,0.025,8000,461.49598522119123
30,10,10,0,500,49.53181489701366
30,10,10,0,1000,99.06362979402732
30,10,10,0,2000,198.12725958805464
30,10,10,0,4000,396.2545191761093
30,10,10,0,8000,792.5090383522186
30,10,10,0.005,500,48.18370839759296
30,10,10,0.005,1000,96.36741679518592
30,10,10,0.005,2000,192.73483359037184
30,10,10,0.005,4000,385.46966718074367
30,10,10,0.005,8000,770.9393343614873
30,10,10,0.01,500,46.8691697487066
30,10,10,0.01,1000,93.7383394974132
30,10,10,0.01,2000,187.4766789948264
30,10,10,0.01,4000,374.9533579896528
30,10,10,0.01,8000,749.9067159793055
30,10,10,0.015,500,45.58753579228798
30,10,10,0.015,1000,91.17507158457596
30,10,10,0.015,2000,182.35014316915192
30,10,10,0.015,4000,364.70028633830384
30,10,10,0.015,8000,729.4005726766077
30,10,10,0.02,500,44.33814897845878
30,10,10,0.02,1000,88.67629795691757
30,10,10,0.02,2000,177.35259591383513
30,10,10,0.02,4000,354.70519182767026
30,10,10,0.02,8000,709.4103836553405
30,10,10,0.025,500,43.120357585034384
30,10,10,0.025,1000,86.24071517006877
30,10,10,0.025,2000,172.48143034013754
30,10,10,0.025,4000,344.96286068027507
30,10,10,0.025,8000,689.9257213605501
30,10,20,0,500,47.664522681458344
30,10,20,0,1000,95.32904536291669
30,10,20,0,2000,190.65809072583338
30,10,20,0,4000,381.31618145166675
30,10,20,0,8000,762.6323629033335
30,10,20,0.005,500,44.11137661547317
30,10,20,0.005,1000,88.22275323094634
30,10,20,0.005,2000,176.44550646189268
30,10,20,0.005,4000,352.89101292378535
30,10,20,0.005,8000,705.7820258475707
30,10,20,0.01,500,40.83048414702791
30,10,20,0.01,1000,81.66096829405582
30,10,20,0.01,2000,163.32193658811164
30,10,20,0.01,4000,326.6438731762233
30,10,20,0.01,8000,653.2877463524466
30,10,20,0.015,500,37.80042666111411
30,10,20,0.015,1000,75.60085332222822
30,10,20,0.015,2000,151.20170664445644
30,10,20,0.015,4000,302.4034132889129
30,10,20,0.015,8000,604.8068265778257
30,10,20,0.02,500,35.00151540469415
30,10,20,0.02,1000,70.0030308093883
30,10,20,0.02,2000,140.0060616187766
30,10,20,0.02,4000,280.0121232375532
30,10,20,0.02,8000,560.0242464751065
30,10,20,0.025,500,32.41564793001251
30,10,20,0.025,1000,64.83129586002502
30,10,20,0.025,2000,129.66259172005005
30,10,20,0.025,4000,259.3251834401001
30,10,20,0.025,8000,518.6503668802002
30,10,30,0,500,43.964888944170376
30,10,30,0,1000,87.92977788834075
30,10,30,0,2000,175.8595557766815
30,10,30,0,4000,351.719111553363
30,10,30,0,8000,703.438223106726
30,10,30,0.005,500,38.70799942507435
30,10,30,0.005,1000,77.4159988501487
30,10,30,0.005,2000,154.8319977002974
30,10,30,0.005,4000,309.6639954005948
30,10,30,0.005,8000,619.3279908011896
30,10,30,0.01,500,34.09428003506286
30,10,30,0.01,1000,68.18856007012572
30,10,30,0.01,2000,136.37712014025144
30,10,30,0.01,4000,272.75424028050287
30,10,30,0.01,8000,545.5084805610057
30,10,30,0.015,500,30.043256903429434
30,10,30,0.015,1000,60.08651380685887
30,10,30,0.015,2000,120.17302761371774
30,10,30,0.015,4000,240.34605522743547
30,10,30,0.015,8000,480.69211045487094
30,10,30,0.02,500,26.48474905114104
30,10,30,0.02,1000,52.96949810228208
30,10,30,0.02,2000,105.93899620456416
30,10,30,0.02,4000,211.87799240912832
30,10,30,0.02,8000,423.75598481825665
30,10,30,0.025,500,23.357522992601382
30,10,30,0.025,1000,46.715045985202764
30,10,30,0.025,2000,93.43009197040553
30,10,30,0.025,4000,186.86018394081105
30,10,30,0.025,8000,373.7203678816221
30,10,40,0,500,37.016382623748584
30,10,40,0,1000,74.03276524749717
30,10,40,0,2000,148.06553049499433
30,10,40,0,4000,296.13106098998867
30,10,40,0,8000,592.2621219799773
30,10,40,0.005,500,31.00474069681249
30,10,40,0.005,1000,62.00948139362498
30,10,40,0.005,2000,124.01896278724996
30,10,40,0.005,4000,248.03792557449992
30,10,40,0.005,8000,496.07585114899985
30,10,40,0.01,500,25.986978151233068
30,10,40,0.01,1000,51.973956302466135
30,10,40,0.01,2000,103.94791260493227
30,10,40,0.01,4000,207.89582520986454
30,10,40,0.01,8000,415.7916504197291
30,10,40,0.015,500,21.79588883395326
30,10,40,0.015,1000,43.59177766790652
30,10,40,0.015,2000,87.18355533581304
30,10,40,0.015,4000,174.36711067162608
30,10,40,0.015,8000,348.73422134325216
30,10,40,0.02,500,18.292882290238058
30,10,40,0.02,1000,36.585764580476116
30,10,40,0.02,2000,73.17152916095223
30,10,40,0.02,4000,146.34305832190446
30,10,40,0.02,8000,292.68611664380893
30,10,40,0.025,500,15.363003386794228
30,10,40,0.025,1000,30.726006773588455
30,10,40,0.025,2000,61.45201354717691
30,10,40,0.025,4000,122.90402709435382
30,10,40,0.025,8000,245.80805418870764
30,20,20,0,500,24.11543454382052
30,20,20,0,1000,48.23086908764104
30,20,20,0,2000,96.46173817528208
30,20,20,0,4000,192.92347635056416
30,20,20,0,8000,385.8469527011283
30,20,20,0.005,500,22.86642846123642
30,20,20,0.005,1000,45.73285692247284
30,20,20,0.005,2000,91.46571384494568
30,20,20,0.005,4000,182.93142768989136
30,20,20,0.005,8000,365.86285537978273
30,20,20,0.01,500,21.670109428699952
30,20,20,0.01,1000,43.340218857399904
30,20,20,0.01,2000,86.68043771479981
30,20,20,0.01,4000,173.36087542959962
30,20,20,0.01,8000,346.72175085919923
30,20,20,0.015,500,20.525237928608924
30,20,20,0.015,1000,41.05047585721785
30,20,20,0.015,2000,82.1009517144357
30,20,20,0.015,4000,164.2019034288714
30,20,20,0.015,8000,328.4038068577428
30,20,20,0.02,500,19.430530874661706
30,20,20,0.02,1000,38.86106174932341
30,20,20,0.02,2000,77.72212349864682
30,20,20,0.02,4000,155.44424699729365
30,20,20,0.02,8000,310.8884939945873
30,20,20,0.025,500,18.38466682249995
30,20,20,0.025,1000,36.7693336449999
30,20,20,0.025,2000,73.5386672899998
30,20,20,0.025,4000,147.0773345799996
30,20,20,0.025,8000,294.1546691599992
30,20,30,0,500,22.243638285124653
30,20,30,0,1000,44.48727657024931
30,20,30,0,2000,88.97455314049861
30,20,30,0,4000,177.94910628099723
30,20,30,0,8000,355.89821256199446
30,20,30,0.005,500,20.065429094329545
30,20,30,0.005,1000,40.13085818865909
30,20,30,0.005,2000,80.26171637731818
30,20,30,0.005,4000,160.52343275463636
30,20,30,0.005,8000,321.0468655092727
30,20,30,0.01,500,18.094979638058785
30,20,30,0.01,1000,36.18995927611757
30,20,30,0.01,2000,72.37991855223514
30,20,30,0.01,4000,144.75983710447028
30,20,30,0.01,8000,289.51967420894056
30,20,30,0.015,500,16.313175552792476
30,20,30,0.015,1000,32.62635110558495
30,20,30,0.015,2000,65.2527022111699
30,20,30,0.015,4000,130.5054044223398
30,20,30,0.015,8000,261.0108088446796
30,20,30,0.02,500,14.702584393727339
30,20,30,0.02,1000,29.405168787454677
30,20,30,0.02,2000,58.810337574909354
30,20,30,0.02,4000,117.62067514981871
30,20,30,0.02,8000,235.24135029963742
30,20,30,0.025,500,13.2473143509272
30,20,30,0.025,1000,26.4946287018544
30,20,30,0.025,2000,52.9892574037088
30,20,30,0.025,4000,105.9785148074176
30,20,30,0.025,8000,211.9570296148352
30,20,40,0,500,18.72810430050261
30,20,40,0,1000,37.45620860100522
30,20,40,0,2000,74.91241720201045
30,20,40,0,4000,149.8248344040209
30,20,40,0,8000,299.6496688080418
30,20,40,0.005,500,16.07221854087773
30,20,40,0.005,1000,32.14443708175546
30,20,40,0.005,2000,64.28887416351093
30,20,40,0.005,4000,128.57774832702185
30,20,40,0.005,8000,257.1554966540437
30,20,40,0.01,500,13.7921622048522
30,20,40,0.01,1000,27.5843244097044
30,20,40,0.01,2000,55.1686488194088
30,20,40,0.01,4000,110.3372976388176
30,20,40,0.01,8000,220.6745952776352
30,20,40,0.015,500,11.834940599826968
30,20,40,0.015,1000,23.669881199653936
30,20,40,0.015,2000,47.33976239930787
30,20,40,0.015,4000,94.67952479861574
30,20,40,0.015,8000,189.3590495972315
30,20,40,0.02,500,10.155000719750372
30,20,40,0.02,1000,20.310001439500745
30,20,40,0.02,2000,40.62000287900149
30,20,40,0.02,4000,81.24000575800298
30,20,40,0.02,8000,162.48001151600596
30,20,40,0.025,500,8.713189977536912
30,20,40,0.025,1000,17.426379955073823
30,20,40,0.025,2000,34.85275991014765
30,20,40,0.025,4000,69.7055198202953
30,20,40,0.025,8000,139.4110396405906
30,30,30,0,500,15.159828810799352
30,30,30,0,1000,30.319657621598704
30,30,30,0,2000,60.63931524319741
30,30,30,0,4000,121.27863048639482
30,30,30,0,8000,242.55726097278963
30,30,30,0.005,500,13.998265891720807
30,30,30,0.005,1000,27.996531783441615
30,30,30,0.005,2000,55.99306356688323
30,30,30,0.005,4000,111.98612713376646
30,30,30,0.005,8000,223.97225426753292
30,30,30,0.01,500,12.907233613298411
30,30,30,0.01,1000,25.814467226596822
30,30,30,0.01,2000,51.628934453193644
30,30,30,0.01,4000,103.25786890638729
30,30,30,0.01,8000,206.51573781277457
30,30,30,0.015,500,11.884612328200014
30,30,30,0.015,1000,23.769224656400027
30,30,30,0.015,2000,47.538449312800054
30,30,30,0.015,4000,95.07689862560011
30,30,30,0.015,8000,190.15379725120022
30,30,30,0.02,500,10.928109309180893
30,30,30,0.02,1000,21.856218618361787
30,30,30,0.02,2000,43.712437236723574
30,30,30,0.02,4000,87.42487447344715
30,30,30,0.02,8000,174.8497489468943
30,30,30,0.025,500,10.03528336125937
30,30,30,0.025,1000,20.07056672251874
30,30,30,0.025,2000,40.14113344503748
30,30,30,0.025,4000,80.28226689007496
30,30,30,0.025,8000,160.56453378014993
30,30,40,0,500,12.763867650926587
30,30,40,0,1000,25.527735301853173
30,30,40,0,2000,51.05547060370635
30,30,40,0,4000,102.1109412074127
30,30,40,0,8000,204.2218824148254
30,30,40,0.005,500,11.212478315184965
30,30,40,0.005,1000,22.42495663036993
30,30,40,0.005,2000,44.84991326073986
30,30,40,0.005,4000,89.69982652147972
30,30,40,0.005,8000,179.39965304295944
30,30,40,0.01,500,9.838013812190724
30,30,40,0.01,1000,19.676027624381447
30,30,40,0.01,2000,39.352055248762895
30,30,40,0.01,4000,78.70411049752579
30,30,40,0.01,8000,157.40822099505158
30,30,40,0.015,500,8.622090806356917
30,30,40,0.015,1000,17.244181612713835
30,30,40,0.015,2000,34.48836322542767
30,30,40,0.015,4000,68.97672645085534
30,30,40,0.015,8000,137.95345290171068
30,30,40,0.02,500,7.547989858680131
30,30,40,0.02,1000,15.095979717360262
30,30,40,0.02,2000,30.191959434720523
30,30,40,0.02,4000,60.38391886944105
30,30,40,0.02,8000,120.7678377388821
30,30,40,0.025,500,6.600532612781856
30,30,40,0.025,1000,13.201065225563712
30,30,40,0.025,2000,26.402130451127423
30,30,40,0.025,4000,52.804260902254846
30,30,40,0.025,8000,105.60852180450969
30,40,40,0,500,9.938332357241777
30,40,40,0,1000,19.876664714483553
30,40,40,0,2000,39.753329428967106
30,40,40,0,4000,79.50665885793421
30,40,40,0,8000,159.01331771586842
30,40,40,0.005,500,8.920786788818146
30,40,40,0.005,1000,17.841573577636293
30,40,40,0.005,2000,35.683147155272586
30,40,40,0.005,4000,71.36629431054517
30,40,40,0.005,8000,142.73258862109034
30,40,40,0.01,500,7.986285735863445
30,40,40,0.01,1000,15.97257147172689
30,40,40,0.01,2000,31.94514294345378
30,40,40,0.01,4000,63.89028588690756
30,40,40,0.01,8000,127.78057177381513
30,40,40,0.015,500,7.131330133020487
30,40,40,0.015,1000,14.262660266040974
30,40,40,0.015,2000,28.52532053208195
30,40,40,0.015,4000,57.0506410641639
30,40,40,0.015,8000,114.1012821283278
30,40,40,0.02,500,6.352082408642005
30,40,40,0.02,1000,12.70416481728401
30,40,40,0.02,2000,25.40832963456802
30,40,40,0.02,4000,50.81665926913604
30,40,40,0.02,8000,101.63331853827208
30,40,40,0.025,500,5.644439906134811
30,40,40,0.025,1000,11.288879812269622
30,40,40,0.025,2000,22.577759624539244
30,40,40,0.025,4000,45.15551924907849
30,40,40,0.025,8000,90.31103849815698
40,1,1,0,500,498.81704697568716
40,1,1,0,1000,997.6340939513743
40,1,1,0,2000,1995.2681879027487
40,1,1,0,4000,3990.5363758054973
40,1,1,0,8000,7981.072751610995
40,1,1,0.005,500,496.33537012506196
40,1,1,0.005,1000,992.6707402501239
40,1,1,0.005,2000,1985.3414805002478
40,1,1,0.005,4000,3970.6829610004957
40,1,1,0.005,8000,7941.365922000991
40,1,1,0.01,500,493.8782643323635
40,1,1,0.01,1000,987.756528664727
40,1,1,0.01,2000,1975.513057329454
40,1,1,0.01,4000,3951.026114658908
40,1,1,0.01,8000,7902.052229317816
40,1,1,0.015,500,491.44536647850964
40,1,1,0.015,1000,982.8907329570193
40,1,1,0.015,2000,1965.7814659140386
40,1,1,0.015,4000,3931.562931828077
40,1,1,0.015,8000,7863.125863656154
40,1,1,0.02,500,489.03632056439915
40,1,1,0.02,1000,978.0726411287983
40,1,1,0.02,2000,1956.1452822575966
40,1,1,0.02,4000,3912.290564515193
40,1,1,0.02,8000,7824.581129030386
40,1,1,0.025,500,486.6507775372558
40,1,1,0.025,1000,973.3015550745116
40,1,1,0.025,2000,1946.6031101490232
40,1,1,0.025,4000,3893.2062202980464
40,1,1,0.025,8000,7786.412440596093
40,1,5,0,500,492.6480507217051
40,1,5,0,1000,985.2961014434102
40,1,5,0,2000,1970.5922028868204
40,1,5,0,4000,3941.1844057736407
40,1,5,0,8000,7882.368811547281
40,1,5,0.005,500,480.5144584984374
40,1,5,0.005,1000,961.0289169968748
40,1,5,0.005,2000,1922.0578339937497
40,1,5,0.005,4000,3844.1156679874994
40,1,5,0.005,8000,7688.231335974999
40,1,5,0.01,500,468.7377163280515
40,1,5,0.01,1000,937.475432656103
40,1,5,0.01,2000,1874.950865312206
40,1,5,0.01,4000,3749.901730624412
40,1,5,0.01,8000,7499.803461248824
40,1,5,0.015,500,457.30563987338405
40,1,5,0.015,1000,914.6112797467681
40,1,5,0.015,2000,1829.2225594935362
40,1,5,0.015,4000,3658.4451189870724
40,1,5,0.015,8000,7316.890237974145
40,1,5,0.02,500,446.20651794129947
40,1,5,0.02,1000,892.4130358825989
40,1,5,0.02,2000,1784.8260717651979
40,1,5,0.02,4000,3569.6521435303957
40,1,5,0.02,8000,7139.3042870607915
40,1,5,0.025,500,435.42909191285
40,1,5,0.025,1000,870.8581838257
40,1,5,0.025,2000,1741.7163676514
40,1,5,0.025,4000,3483.4327353028
40,1,5,0.025,8000,6966.8654706056
40,1,10,0,500,481.15057746785794
40,1,10,0,1000,962.3011549357159
40,1,10,0,2000,1924.6023098714318
40,1,10,0,4000,3849.2046197428635
40,1,10,0,8000,7698.409239485727
40,1,10,0.005,500,457.7416110387714
40,1,10,0.005,1000,915.4832220775428
40,1,10,0.005,2000,1830.9664441550856
40,1,10,0.005,4000,3661.932888310171
40,1,10,0.005,8000,7323.865776620342
40,1,10,0.01,500,435.5793410246475
40,1,10,0.01,1000,871.158682049295
40,1,10,0.01,2000,1742.31736409859
40,1,10,0.01,4000,3484.63472819718
40,1,10,0.01,8000,6969.26945639436
40,1,10,0.015,500,414.59168612825954
40,1,10,0.015,1000,829.1833722565191
40,1,10,0.015,2000,1658.3667445130382
40,1,10,0.015,4000,3316.7334890260763
40,1,10,0.015,8000,6633.466978052153
40,1,10,0.02,500,394.7110582097064
40,1,10,0.02,1000,789.4221164194128
40,1,10,0.02,2000,1578.8442328388255
40,1,10,0.02,4000,3157.688465677651
40,1,10,0.02,8000,6315.376931355302
40,1,10,0.025,500,375.87406210730137
40,1,10,0.025,1000,751.7481242146027
40,1,10,0.025,2000,1503.4962484292055
40,1,10,0.025,4000,3006.992496858411
40,1,10,0.025,8000,6013.984993716822
40,1,20,0,500,443.80454295468456
40,1,20,0,1000,887.6090859093691
40,1,20,0,2000,1775.2181718187383
40,1,20,0,4000,3550.4363436374765
40,1,20,0,8000,7100.872687274953
40,1,20,0.005,500,401.67102857330127
