#### EXPORT DONNEES METEO POUR "NICE (ALPES-MARITIMES)" (LAT/LON: 43.7101728/7.2619532)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-01-01,8,5,11,7,8,5,0.1,84,10,1025,21.75,8,5,5,113,113,113,0,2,8.7,météo très défavorable
2009-01-02,8,4,14,4,8,4,0,72,10,1021,12.375,8,3,3,113,113,113,0,3,8.7,météo très défavorable
2009-01-03,6,2,23,2,6,3,0,73,10,1019,5.875,6,1,-1,113,113,113,0,2,8.7,météo très défavorable
2009-01-04,7,2,10,2,7,4,0,68,10,1018,2.75,10,3,2,113,113,113,0,2,8.7,météo très défavorable
2009-01-05,5,2,8,2,5,3,0,82,10,1015,24.25,6,3,4,113,113,116,0,2,8.7,météo très défavorable
2009-01-06,4,1,23,3,4,2,2.4,87,9.25,1013,55.5,4,1,-3,116,116,119,0,2,5.2,météo très défavorable
2009-01-07,3,1,40,3,3,3,7,88,8.75,1013,53.125,3,1,-6,119,116,113,3.7,1,6.9,météo très défavorable
2009-01-08,6,1,20,1,6,5,0.4,80,9.375,1024,39.375,7,2,0,113,116,119,0,2,6.9,météo très défavorable
2009-01-09,7,3,30,5,7,6,0.1,73,10,1026,28,7,2,-1,116,113,116,0,2,8.7,météo très défavorable
2009-01-10,8,4,17,4,8,5,0,70,10,1026,14.625,9,4,2,113,113,113,0,3,8.7,météo très défavorable
2009-01-11,10,5,14,6,10,6,0,72,10,1029,7.375,11,6,5,113,113,113,0,3,8.7,météo très défavorable
2009-01-12,10,5,17,5,10,6,0,69,10,1029,4,10,5,4,113,113,113,0,3,8.7,météo très défavorable
2009-01-13,9,5,21,5,9,6,0,67,10,1024,2.875,9,3,2,113,113,113,0,3,8.7,météo très défavorable
2009-01-14,9,5,7,5,9,5,0,74,10,1012,9.25,9,5,7,113,116,113,0,3,8.7,météo très défavorable
2009-01-15,8,4,21,4,8,5,0.1,70,10,1021,15.125,8,3,2,116,113,113,0,3,8.7,météo très défavorable
2009-01-16,9,4,13,4,9,5,0,75,10,1025,14.75,9,5,4,113,113,116,0,3,8.7,météo très défavorable
2009-01-17,9,4,20,5,9,7,0,84,10,1025,28,9,6,4,113,116,113,0,3,7,météo très défavorable
2009-01-18,8,5,28,5,8,7,0.1,86,10,1023,25.75,8,5,4,113,116,113,0,3,8.7,météo très défavorable
2009-01-19,9,7,19,8,9,9,4.2,93,9.5,1014,66.125,9,8,6,116,119,122,0,3,5.3,météo défavorable
2009-01-20,10,7,16,9,9,7,1.4,90,10,1000,33.75,10,9,7,116,113,113,0,2,8.7,météo défavorable
2009-01-21,9,5,15,5,9,6,0,64,10,1007,23,10,2,3,116,113,113,0,3,8.7,météo très défavorable
2009-01-22,8,3,9,5,8,4,0.1,66,10,1007,9.875,9,1,5,113,113,113,0,3,8.7,météo très défavorable
2009-01-23,9,5,29,5,7,9,2.6,90,8.875,1003,52,9,7,2,116,122,113,0,3,3.7,météo très défavorable
2009-01-24,7,4,18,6,7,5,2.2,83,8.875,992,41.875,7,4,2,116,116,116,0,3,7,météo très défavorable
2009-01-25,9,5,9,6,9,6,0,71,10,998,20.25,10,4,7,116,113,113,0,3,8.7,météo très défavorable
2009-01-26,6,4,40,6,5,5,10.3,91,9.25,998,68.875,6,4,-1,122,119,119,0,3,3.7,météo très défavorable
2009-01-27,9,4,12,5,9,6,0.1,70,10,1006,19.75,9,3,4,113,113,113,0,3,8.7,météo très défavorable
2009-01-28,9,4,8,4,9,4,0,62,10,1010,5.375,11,3,6,113,113,113,0,3,8.7,météo très défavorable
2009-01-29,10,5,15,6,10,7,0,65,10,1014,6,10,3,6,113,113,113,0,3,8.7,météo très défavorable
2009-01-30,9,6,9,6,9,6,0,66,10,1018,6.125,10,3,7,113,113,113,0,3,8.7,météo défavorable
2009-01-31,7,5,18,5,7,6,0.1,82,10,1015,36.375,7,4,4,113,116,119,0,3,8.7,météo très défavorable
2009-02-01,6,3,30,5,6,5,1,74,8.75,1007,71,6,3,0,119,116,119,0,2,5.4,météo très défavorable
2009-02-02,5,3,44,3,5,5,7,86,9.5,1004,60.125,5,3,-3,119,116,119,0,2,7,météo très défavorable
2009-02-03,9,5,21,6,9,8,0,74,10,1002,50.5,9,5,4,119,116,116,0,3,7,météo très défavorable
2009-02-04,9,7,21,7,9,8,1,84,9.75,1002,54.875,9,8,5,119,116,122,0,3,7.1,météo défavorable
2009-02-05,10,8,12,8,9,10,5,91,9.5,1004,38.75,10,8,7,113,116,116,0,3,7.1,météo défavorable
2009-02-06,9,8,21,9,9,9,15.2,91,8.5,1000,66.25,10,8,6,200,200,116,0,2,5.4,météo défavorable
2009-02-07,7,5,9,6,7,7,1.2,84,9.125,991,38.375,8,5,6,116,116,116,0,3,7.1,météo très défavorable
2009-02-08,9,5,8,5,8,7,0.5,66,9.375,1003,23.875,9,3,6,116,113,113,0,3,8.7,météo très défavorable
2009-02-09,10,5,14,5,10,8,0,68,10,1011,10.125,11,4,7,113,113,113,0,3,8.7,météo très défavorable
2009-02-10,11,6,35,8,11,8,0,71,10,1011,12.625,12,7,6,113,113,113,0,3,8.7,météo défavorable
2009-02-11,8,3,25,5,8,6,0,51,10,1011,6.25,9,0,1,113,113,113,0,3,8.7,météo très défavorable
2009-02-12,7,2,13,2,7,4,0.1,50,10,1013,23.875,7,0,1,113,116,116,0,2,8.7,météo très défavorable
2009-02-13,5,1,15,1,5,1,0,45,10,1016,1.5,7,0,-1,113,113,113,0,2,8.7,météo très défavorable
2009-02-14,6,1,11,1,6,2,0,49,10,1020,6.75,6,0,2,113,113,113,0,2,10.7,météo très défavorable
2009-02-15,6,1,10,1,6,2,0,44,10,1024,17.125,7,0,2,113,113,116,0,2,10.7,météo très défavorable
2009-02-16,7,2,21,4,7,4,0,69,10,1024,31.625,7,1,2,116,113,116,0,2,10.7,météo très défavorable
2009-02-17,8,3,23,4,7,5,0,68,10,1022,8,8,3,2,113,113,113,0,3,10.8,météo très défavorable
2009-02-18,7,4,23,5,7,4,0.3,73,9.875,1018,15.875,7,3,3,113,113,116,0,3,10.8,météo très défavorable
2009-02-19,5,3,10,4,5,4,0.1,75,10,1023,40.625,6,1,3,116,119,113,0,2,8.5,météo très défavorable
2009-02-20,9,2,21,2,8,8,0,70,10,1027,10,9,4,4,113,113,113,0,3,10.9,météo très défavorable
2009-02-21,9,5,16,5,9,6,0,68,10,1025,18.875,10,3,5,116,113,113,0,3,10.9,météo très défavorable
2009-02-22,10,6,13,6,10,7,0.1,77,10,1024,29.625,10,5,6,113,116,116,0,3,10.9,météo défavorable
2009-02-23,10,6,11,6,10,8,0,67,10,1016,14.625,11,5,8,113,113,113,0,3,10.9,météo défavorable
2009-02-24,11,6,11,6,11,6,0,61,10,1019,12,11,4,7,113,113,113,0,3,11,météo défavorable
2009-02-25,8,4,15,4,8,5,0.1,67,10,1028,11.125,9,3,4,113,113,113,0,3,11,météo très défavorable
2009-02-26,10,4,11,4,8,7,0,62,10,1027,26.625,10,3,8,116,113,116,0,3,11,météo très défavorable
2009-02-27,11,6,13,6,11,8,0,71,10,1017,5.75,12,7,8,113,113,113,0,3,11.1,météo défavorable
2009-02-28,10,5,13,5,10,9,0,78,10,1019,8.25,12,7,8,113,113,113,0,3,11.1,météo très défavorable
2009-03-01,9,8,14,9,9,8,4,90,8.5,1016,63.375,9,7,7,119,119,119,0,3,5.6,météo défavorable
2009-03-02,11,8,12,8,10,9,0.1,78,10,1015,44.125,11,7,9,116,116,113,0,2,11.2,météo défavorable
2009-03-03,9,7,11,7,9,8,0.1,84,10,1016,10.875,10,6,8,113,113,113,0,3,11.2,météo défavorable
2009-03-04,8,6,10,7,7,6,3.8,85,9.75,1009,52.5,8,6,4,113,119,119,0,3,8.6,météo très défavorable
2009-03-05,6,5,17,5,5,5,6.5,83,8.75,985,63.25,6,4,1,119,122,116,0,2,8.6,météo très défavorable
2009-03-06,9,5,10,5,8,7,0.8,71,9.375,997,37.125,10,4,5,116,116,113,0,3,11.6,météo très défavorable
2009-03-07,12,6,14,6,12,10,0,63,10,1008,7,13,6,7,113,113,113,0,3,11.6,météo défavorable
2009-03-08,12,7,13,7,12,10,0,64,10,1012,8.875,12,7,10,113,116,113,0,3,11.6,météo défavorable
2009-03-09,12,6,25,9,12,8,0,55,10,1018,5.5,12,4,6,113,113,113,0,3,11.6,météo défavorable
2009-03-10,11,5,22,6,10,8,0,59,10,1020,11.625,11,4,7,113,113,113,0,3,11.6,météo très défavorable
2009-03-11,13,6,10,6,13,9,0,64,10,1020,11.75,14,7,9,113,113,113,0,3,11.6,météo correcte
2009-03-12,11,6,17,6,10,8,0,59,10,1024,14.375,11,4,8,113,113,113,0,3,11.6,météo défavorable
2009-03-13,12,7,14,7,12,9,0,68,10,1021,24.75,13,7,10,113,113,116,0,3,11.6,météo défavorable
2009-03-14,12,8,9,8,12,8,0,72,10,1020,13.375,12,7,11,113,113,116,0,3,11.6,météo défavorable
2009-03-15,12,7,12,7,12,9,0,74,10,1022,6.125,14,9,11,113,113,113,0,3,11.6,météo défavorable
2009-03-16,13,9,21,10,13,10,0.1,65,10,1027,6.375,13,7,9,113,113,113,0,4,11.6,météo correcte
2009-03-17,13,8,12,8,13,10,0,69,10,1028,4.25,15,8,12,113,113,113,0,4,11.6,météo correcte
2009-03-18,16,9,10,9,16,12,0,66,10,1025,13.5,16,9,15,113,113,113,0,4,11.6,météo correcte
2009-03-19,12,9,10,9,12,9,1.1,84,9.625,1019,17.75,13,9,12,113,113,113,0,4,11.6,météo défavorable
2009-03-20,9,4,31,7,6,5,0.5,81,10,1022,20,9,5,1,113,116,113,0,3,11.6,météo très défavorable
2009-03-21,7,3,10,3,7,4,0,56,10,1022,12.375,8,1,5,113,116,113,0,2,11.6,météo très défavorable
2009-03-22,12,3,16,5,12,9,0,48,10,1022,0.875,12,4,8,113,113,113,0,3,11.6,météo très défavorable
2009-03-23,13,8,24,8,13,10,0,60,10,1019,6.5,13,6,11,113,113,113,0,4,11.6,météo correcte
2009-03-24,12,6,36,11,11,7,0,54,10,1008,7.875,12,4,7,113,113,113,0,3,11.6,météo défavorable
2009-03-25,11,5,17,5,11,10,0,53,10,1010,23.5,11,2,9,116,116,113,0,3,11.6,météo très défavorable
2009-03-26,13,7,15,7,13,9,0,59,10,1012,5.375,14,5,11,113,113,113,0,3,11.6,météo correcte
2009-03-27,15,9,32,10,15,12,0,56,10,1011,4.375,15,6,12,113,113,113,0,4,11.6,météo correcte
2009-03-28,10,8,17,9,10,10,2.4,86,8.625,1009,41.375,10,8,8,116,116,116,0,3,8.9,météo défavorable
2009-03-29,10,9,30,9,9,9,12.8,85,9,1003,81.75,10,8,5,122,119,116,0,2,7.5,météo défavorable
2009-03-30,11,8,23,9,10,10,0.2,87,10,1013,41.625,11,8,7,116,113,116,0,2,11.6,météo défavorable
2009-03-31,15,9,27,11,15,12,4.3,81,9.125,1015,29.875,15,9,10,113,113,116,0,4,11.6,météo correcte
2009-04-01,11,9,23,9,11,10,22.5,85,8,1011,80.375,11,8,6,122,119,119,0,2,6.2,météo très défavorable
2009-04-02,11,9,23,9,10,9,3.6,85,9.5,1016,51.875,11,8,8,122,200,113,0,2,10.3,météo défavorable
2009-04-03,12,8,22,9,12,9,0.2,74,10,1020,26,12,8,9,116,116,113,0,4,11.6,météo défavorable
2009-04-04,15,9,15,10,15,12,0.2,66,9.875,1019,8.75,15,10,13,113,113,113,0,4,11.6,météo correcte
2009-04-05,14,11,6,11,12,12,1.5,84,9.125,1020,47.5,14,10,13,116,200,200,0,4,9,météo correcte
2009-04-06,14,10,14,12,14,12,3.9,84,9.75,1019,23.25,15,11,13,116,113,113,0,3,11.6,météo correcte
2009-04-07,13,9,9,10,13,10,0.1,73,10,1015,13.25,14,10,13,113,113,113,0,4,11.6,météo correcte
2009-04-08,13,10,24,10,13,11,0,75,10,1017,19.25,13,9,10,113,116,113,0,4,13.1,météo correcte
2009-04-09,15,11,22,12,15,12,0.2,70,9.375,1018,38.25,15,9,12,116,116,116,0,4,13.5,météo correcte
2009-04-10,15,12,21,12,15,13,1.1,80,9.875,1015,19.875,15,11,12,113,113,113,0,4,13.5,météo correcte
2009-04-11,13,11,32,11,13,12,0.9,86,9.875,1010,42.875,13,10,9,116,116,116,0,4,13.3,météo correcte
2009-04-12,15,11,29,11,15,13,1.5,78,8.375,1008,41.25,15,9,10,119,113,113,0,4,13.3,météo correcte
2009-04-13,18,11,12,12,18,14,0,57,10,1006,5,18,10,17,113,113,113,0,4,13.6,météo favorable
2009-04-14,16,12,13,14,16,13,0.2,72,10,1010,5,16,11,14,113,113,113,0,4,13.6,météo correcte
2009-04-15,15,10,12,12,15,12,0,73,10,1013,19.25,15,10,14,113,113,116,0,4,13.7,météo correcte
2009-04-16,11,9,22,10,11,10,9.4,92,9.375,1012,47.625,11,9,8,122,116,113,0,3,12.1,météo défavorable
2009-04-17,13,8,22,9,13,11,0.9,77,9.875,1012,11.875,13,9,11,113,113,113,0,4,13.7,météo correcte
2009-04-18,12,9,12,10,12,10,2.2,81,9.75,1014,28.75,13,8,10,113,113,116,0,4,13.3,météo défavorable
2009-04-19,12,9,10,9,12,10,1.4,71,9.125,1017,35.125,13,7,11,113,116,119,0,4,13.3,météo défavorable
2009-04-20,13,9,19,9,10,11,4.5,85,9.75,1018,48.5,13,9,8,119,119,113,0,3,11,météo correcte
2009-04-21,15,10,9,12,14,14,0,75,10,1016,36.75,16,11,14,116,116,113,0,3,13.8,météo correcte
2009-04-22,18,12,8,14,18,15,0.2,62,10,1014,17.625,18,11,18,113,113,113,0,4,13.9,météo favorable
2009-04-23,18,13,13,14,18,14,2.4,59,9.875,1014,17.5,19,12,18,113,113,200,0,5,13.9,météo favorable
2009-04-24,13,11,24,11,12,12,1.4,79,9.125,1018,40.125,13,10,9,116,113,113,0,3,13.3,météo correcte
2009-04-25,15,10,35,12,15,14,0,74,10,1017,11.5,15,10,10,113,113,113,0,4,14,météo correcte
2009-04-26,13,10,28,12,10,11,10.5,90,8.5,1014,74.375,13,10,7,122,122,116,0,4,11,météo défavorable
2009-04-27,11,9,25,10,10,11,14.8,86,9.25,1010,69.375,11,8,6,122,119,116,0,3,11.1,météo défavorable
2009-04-28,16,10,27,11,15,13,1.4,71,9.875,1007,19.375,16,9,13,116,113,113,0,4,14,météo correcte
2009-04-29,15,9,36,11,14,12,0,56,10,1012,5,15,6,10,113,113,113,0,4,14.1,météo correcte
2009-04-30,15,9,18,11,15,13,0,55,10,1014,4.375,17,8,14,113,113,113,0,4,14.1,météo correcte
2009-05-01,17,10,8,13,17,15,0.4,59,9.875,1017,11.75,17,10,17,113,113,113,0,4,14.1,météo correcte
2009-05-02,19,13,14,15,19,16,0.1,49,10,1020,6.75,19,11,19,113,113,113,0,5,14.1,météo favorable
2009-05-03,16,13,17,14,16,15,1.2,75,9.875,1021,21.5,16,11,16,113,116,113,0,4,14.2,météo correcte
2009-05-04,16,12,9,14,16,14,2.1,77,9,1019,26.875,17,12,16,113,116,113,0,4,14.2,météo correcte
2009-05-05,15,13,11,13,15,14,1.3,78,9,1020,33.25,15,12,15,116,116,116,0,3,14.2,météo correcte
2009-05-06,18,12,18,14,18,15,0,68,10,1020,7.5,19,11,17,113,113,113,0,4,14.2,météo favorable
2009-05-07,18,12,15,13,18,14,0,70,10,1021,1.375,19,13,17,113,113,113,0,4,14.3,météo favorable
2009-05-08,18,13,22,14,17,15,0.1,65,10,1021,18.625,18,12,17,113,116,113,0,5,14.3,météo favorable
2009-05-09,18,13,11,15,18,15,0,67,10,1021,9.25,18,12,17,113,113,113,0,5,14.3,météo favorable
2009-05-10,17,13,21,15,17,16,0,67,10,1020,15.25,17,11,17,113,116,113,0,5,14.3,météo correcte
2009-05-11,19,13,12,16,19,16,0,62,10,1019,17.25,19,13,18,113,113,113,0,5,14.4,météo favorable
2009-05-12,20,15,13,17,20,17,0,67,10,1018,9.5,21,13,18,113,113,113,0,5,14.4,météo favorable
2009-05-13,20,15,8,16,20,16,0.2,68,10,1018,18.25,21,15,19,116,113,113,0,5,14.4,météo favorable
2009-05-14,18,14,14,16,18,16,0,71,10,1012,19.875,19,13,17,113,113,113,0,5,14.4,météo favorable
2009-05-15,15,14,14,14,15,14,7.1,92,9.75,1011,61.5,15,13,13,122,119,116,0,4,11.2,météo correcte
2009-05-16,19,14,10,16,18,17,0,71,10,1016,20,19,14,19,113,113,113,0,5,14.5,météo favorable
2009-05-17,19,13,12,17,19,17,0,72,10,1018,6.25,20,16,19,113,113,113,0,5,14.5,météo favorable
2009-05-18,20,14,19,16,20,18,0,61,10,1019,6.5,20,13,19,113,113,113,0,5,14.5,météo favorable
2009-05-19,21,14,19,17,20,18,0,63,10,1020,2.5,21,14,20,113,113,113,0,5,14.5,météo favorable
2009-05-20,22,15,12,18,22,18,0,65,10,1021,2.125,25,16,22,113,113,113,0,5,14.5,météo favorable
2009-05-21,22,16,12,19,22,19,0,57,10,1020,5.75,25,15,22,113,113,113,0,5,14.5,météo favorable
2009-05-22,22,16,12,19,22,19,0,61,10,1017,11.125,25,16,22,113,113,113,0,5,14.5,météo favorable
2009-05-23,23,18,10,19,23,20,0.2,68,10,1019,11.625,25,17,22,116,113,113,0,5,14.5,météo favorable
2009-05-24,24,19,9,22,23,21,0,56,10,1020,6.375,26,16,24,113,113,113,0,6,14.5,météo idéale
2009-05-25,24,18,13,21,24,20,0,57,10,1019,9.625,25,18,24,113,113,113,0,6,14.5,météo idéale
2009-05-26,23,17,12,21,21,19,0,73,10,1015,7.25,25,15,20,113,113,113,0,5,14.5,météo favorable
2009-05-27,23,16,18,18,22,21,0.2,59,10,1019,7,25,14,22,113,113,113,0,5,14.5,météo favorable
2009-05-28,21,16,11,18,20,19,0.5,68,9.875,1022,18.875,25,15,20,113,113,113,0,5,14.5,météo favorable
2009-05-29,23,17,17,20,21,19,0.1,66,10,1021,14.75,25,16,21,113,113,113,0,5,14.5,météo favorable
2009-05-30,18,15,25,16,18,17,0.5,70,9.25,1019,18.375,18,14,16,113,113,113,0,5,14.5,météo favorable
2009-05-31,19,15,20,16,19,16,2,83,9.75,1016,35.125,19,13,16,116,116,116,0,5,14.5,météo favorable
2009-06-01,18,14,10,14,18,17,3.3,73,9,1015,41.125,19,13,17,200,116,116,0,5,14.5,météo favorable
2009-06-02,20,15,14,17,20,19,0.3,64,9.875,1012,13.625,20,15,20,113,113,113,0,5,14.5,météo favorable
2009-06-03,21,15,17,20,21,20,1.1,67,9.75,1011,13.375,25,17,21,113,113,113,0,5,14.5,météo favorable
2009-06-04,22,16,13,17,21,19,0,60,10,1010,3.75,25,16,22,113,113,113,0,5,14.5,météo favorable
2009-06-05,21,16,14,17,19,18,0,68,10,1010,24.125,21,14,19,116,116,113,0,5,14.5,météo favorable
2009-06-06,20,16,31,17,20,18,0.3,69,9.875,1004,15.75,20,15,19,113,113,113,0,5,14.5,météo favorable
2009-06-07,21,15,28,17,20,20,0.1,55,10,1010,7.75,21,13,20,113,113,113,0,5,14.5,météo favorable
2009-06-08,19,15,17,17,19,17,0,66,10,1013,19.625,19,14,19,113,113,116,0,5,14.5,météo favorable
2009-06-09,20,14,19,17,20,17,0.7,77,9.875,1016,29.25,20,15,19,113,116,113,0,4,14.5,météo favorable
2009-06-10,21,15,29,17,21,20,0,55,10,1019,8.75,24,14,20,113,113,113,0,5,14.5,météo favorable
2009-06-11,25,17,31,20,24,22,0,57,10,1019,5.125,25,14,23,113,113,113,0,6,14.5,météo idéale
2009-06-12,23,17,15,19,22,20,0,59,10,1018,3,25,17,23,113,113,113,0,5,14.5,météo favorable
2009-06-13,23,18,12,19,22,21,0,65,10,1019,0,26,20,23,113,113,113,0,6,14.5,météo favorable
2009-06-14,24,18,13,20,23,20,0,65,10,1022,7.375,26,18,23,113,113,113,0,6,14.5,météo idéale
2009-06-15,23,19,12,20,23,21,0,66,10,1020,4.25,27,19,23,113,113,113,0,6,14.5,météo favorable
2009-06-16,24,19,21,21,24,21,0.1,62,10,1018,7.125,26,16,24,113,113,113,0,6,14.5,météo idéale
2009-06-17,23,19,13,20,23,21,0.7,79,9.875,1021,19.5,25,19,22,113,116,113,0,6,14.5,météo favorable
2009-06-18,24,19,13,21,23,22,0.2,71,9.875,1021,8.5,26,19,23,113,113,113,0,6,14.5,météo idéale
2009-06-19,25,20,19,21,24,23,0.2,64,10,1018,4.875,27,20,24,113,113,113,0,6,14.5,météo idéale
2009-06-20,22,18,12,20,22,20,0.1,66,10,1012,15.25,25,16,21,113,113,113,0,5,14.5,météo favorable
2009-06-21,21,14,8,17,20,18,0.6,68,9.75,1014,26.875,24,13,19,113,113,116,0,5,14.5,météo favorable
2009-06-22,20,16,15,17,19,17,0.8,79,9.75,1013,44,20,14,18,116,116,200,0,5,14.5,météo favorable
2009-06-23,22,14,18,17,22,20,0,46,9.875,1013,10.625,24,14,21,113,113,113,0,4,14.5,météo favorable
2009-06-24,24,17,22,19,23,21,0.1,58,10,1010,10.5,25,15,23,113,113,113,0,6,14.5,météo idéale
2009-06-25,23,18,23,18,23,19,0.2,63,10,1010,8.25,25,16,23,113,113,113,0,6,14.5,météo favorable
2009-06-26,22,16,13,18,21,21,1.6,74,10,1010,11,25,17,21,113,113,113,0,5,14.5,météo favorable
2009-06-27,21,17,9,18,21,20,2.1,80,9.875,1011,14.125,24,18,21,113,113,113,0,5,14.5,météo favorable
2009-06-28,23,18,10,20,22,21,1.6,70,9.875,1013,12.375,25,18,23,113,113,113,0,6,14.5,météo favorable
2009-06-29,22,18,7,19,22,21,3,81,9.75,1015,13.5,25,19,22,113,113,113,0,6,14.5,météo favorable
2009-06-30,23,19,8,21,22,22,4.1,83,10,1017,15.25,25,21,23,113,113,113,0,6,14.5,météo favorable
2009-07-01,23,20,11,22,23,22,6,84,9.75,1018,17.875,25,20,23,113,113,200,0,6,14.5,météo favorable
2009-07-02,23,19,13,21,23,22,3.8,82,9.875,1018,15,26,21,23,113,113,113,0,6,14.5,météo favorable
2009-07-03,24,19,12,20,23,22,0.7,79,10,1015,10.625,26,20,23,113,113,113,0,6,14.5,météo idéale
2009-07-04,24,20,14,20,24,22,1,76,10,1011,13.375,27,20,24,116,113,113,0,6,14.5,météo idéale
2009-07-05,24,19,13,20,23,22,0.9,74,10,1010,8.75,26,20,24,113,113,113,0,6,14.5,météo idéale
2009-07-06,25,19,14,20,23,22,0.1,70,10,1009,4.375,27,19,24,113,113,113,0,6,14.5,météo idéale
2009-07-07,25,19,32,21,25,23,0,49,10,1009,4.75,26,15,25,113,113,113,0,6,14.5,météo idéale
2009-07-08,24,18,17,19,23,22,0,50,10,1012,3.375,25,16,23,113,113,113,0,6,14.5,météo idéale
2009-07-09,24,17,15,19,22,22,0.2,63,10,1014,4.875,25,16,23,113,113,113,0,6,14.5,météo idéale
2009-07-10,23,17,11,18,22,21,0,64,10,1014,7.25,25,16,21,113,113,113,0,5,14.5,météo favorable
2009-07-11,22,17,14,18,21,20,0.5,78,10,1016,10.875,25,16,20,113,113,113,0,5,14.5,météo favorable
2009-07-12,23,17,18,19,23,20,0,66,10,1017,9.125,25,17,22,113,113,113,0,6,14.5,météo favorable
2009-07-13,23,19,13,20,23,21,0,72,10,1017,9,25,18,23,113,113,113,0,6,14.5,météo favorable
2009-07-14,25,19,18,21,25,24,0,62,10,1016,4,26,17,24,113,113,113,0,6,14.5,météo idéale
2009-07-15,24,20,10,22,24,22,1.9,77,9.875,1020,7.625,26,21,23,113,113,113,0,6,14.5,météo idéale
2009-07-16,25,20,11,22,25,23,0,70,10,1021,0.625,28,23,26,113,113,113,0,6,14.5,météo idéale
2009-07-17,24,19,21,22,24,22,0.4,78,9.875,1017,5.75,26,20,23,113,113,113,0,6,14.5,météo idéale
2009-07-18,23,16,21,17,23,21,0,47,10,1015,0.625,26,14,21,113,113,113,0,5,14.5,météo favorable
2009-07-19,22,17,17,19,22,19,0,56,10,1019,1.5,25,15,22,113,113,113,0,5,14.5,météo favorable
2009-07-20,23,17,17,18,22,20,0,58,10,1021,3.375,25,16,22,113,113,113,0,5,14.5,météo favorable
2009-07-21,24,18,14,19,22,20,0,63,10,1021,13.625,25,15,23,116,113,113,0,6,14.5,météo idéale
2009-07-22,25,19,10,21,24,22,0,57,10,1020,7.75,26,17,25,113,113,113,0,6,14.5,météo idéale
2009-07-23,26,20,13,23,26,22,0,66,10,1015,3.75,27,20,25,113,113,113,0,6,14.5,météo idéale
2009-07-24,26,20,22,21,24,24,0,61,10,1016,1.875,27,19,24,113,113,113,0,6,14.5,météo idéale
2009-07-25,25,19,12,20,24,22,0,52,10,1019,1.375,28,18,25,113,113,113,0,6,14.5,météo idéale
2009-07-26,24,18,12,21,24,22,0,61,10,1020,0.875,27,18,24,113,113,113,0,6,14.5,météo idéale
2009-07-27,24,17,13,22,24,21,0,59,10,1019,4.75,26,19,24,113,113,113,0,6,14.5,météo idéale
2009-07-28,25,19,13,20,25,21,0,61,10,1018,4.25,26,19,24,113,113,113,0,6,14.4,météo idéale
2009-07-29,25,19,11,22,25,23,0.4,74,10,1019,1.375,28,21,25,113,113,113,0,6,14.4,météo idéale
2009-07-30,26,21,15,22,26,23,0,63,10,1017,4.25,28,19,26,113,113,113,0,6,14.4,météo idéale
2009-07-31,25,20,12,22,25,22,0.5,79,10,1017,0.75,28,22,25,113,113,113,0,6,14.4,météo idéale
2009-08-01,25,20,14,22,25,22,0,60,10,1017,2.375,27,20,25,113,113,113,0,6,14.3,météo idéale
2009-08-02,24,18,15,20,23,21,0.3,65,9.875,1014,11,25,17,23,113,200,113,0,6,14.3,météo correcte
2009-08-03,24,18,34,20,24,21,0.1,52,10,1012,20.25,25,17,23,116,116,113,0,6,14.3,météo favorable
2009-08-04,24,17,17,20,24,22,0,56,10,1015,4.25,26,16,24,113,113,113,0,6,14.3,météo idéale
2009-08-05,25,18,15,21,25,22,0,55,10,1017,3.5,26,18,25,113,113,113,0,6,14.3,météo idéale
2009-08-06,25,19,13,22,25,23,0,59,10,1017,6.875,27,18,25,113,113,113,0,6,14.2,météo idéale
2009-08-07,25,20,12,22,25,22,1.3,72,9.875,1015,10.5,27,20,25,113,113,113,0,6,14.2,météo idéale
2009-08-08,24,20,9,22,22,22,1.9,76,9.625,1015,17.5,26,19,22,113,116,113,0,6,14.2,météo favorable
2009-08-09,24,20,8,21,24,22,1.8,76,9.875,1015,10.625,26,20,24,113,113,113,0,6,14.2,météo idéale
2009-08-10,24,19,18,21,24,22,1.4,73,9.875,1017,12.25,26,19,24,113,113,113,0,6,14.1,météo idéale
2009-08-11,24,19,7,21,23,22,0.5,78,10,1017,7.75,26,20,24,113,113,113,0,6,14.1,météo idéale
2009-08-12,25,19,10,22,25,22,0.5,68,10,1017,8.25,27,20,25,113,113,113,0,6,14.1,météo idéale
2009-08-13,25,19,13,22,25,23,1.8,74,9.625,1015,18.375,27,20,25,116,113,113,0,6,14.1,météo idéale
